location,size,total_sqft,bath,price,bhk,price_per_sqft,zscore
other,3 BHK,1495.0,2.0,1.845098040014257,3,4682,-1.032300454408208
Whitefield,3 BHK,1396.0,3.0,1.8692317197309762,3,5300,-0.2865047662949792
Tindlu,2 BHK,1050.0,2.0,1.7403626894942439,2,5238,-0.36132569293417044
Kumaraswami Layout,3 BHK,1310.0,2.0,1.9294189257142926,3,6488,1.1471607312430723
Yelahanka,2 BHK,1104.0,2.0,1.7634279935629373,2,5253,-0.3432238558440435
Hennur Road,2 BHK,1165.0,2.0,1.8260748027008264,2,5751,0.25775713554817
Kudlu,2 BHK,1027.0,2.0,1.6434526764861874,2,4284,-1.5126025318662422
Hormavu,2 BHK,1310.0,2.0,1.7781512503836436,2,4580,-1.155392946621071
other,2 BHK,1052.0,2.0,1.7160033436347992,2,4942,-0.7185352781793415
other,2 BHK,1000.0,2.0,1.6532125137753437,2,4500,-1.2519360777684145
Akshaya Nagar,3 BHK,1893.0,4.0,1.9777236052888478,3,5018,-0.6268193035893651
Yelahanka,3 BHK,1325.0,2.0,1.7634279935629373,3,4377,-1.4003711419074552
other,3 BHK,1300.0,2.0,1.7781512503836436,3,4615,-1.113155326744108
Jalahalli East,2 BHK,1010.0,2.0,1.7160033436347992,2,5148,-0.4699367154749319
Banashankari,2 BHK,1260.0,2.0,1.8750612633917,2,5952,0.5003217525558706
Ulsoor,4 Bedroom,2500.0,4.0,2.230448921378274,4,6800,1.5236789427177122
Bellandur,3 BHK,1665.0,3.0,1.9294189257142926,3,5105,-0.521828648466629
Subramanyapura,3 BHK,1800.0,3.0,1.9030899869919435,3,4444,-1.319516269571555
Harlur,2 BHK,1197.0,2.0,1.8750612633917,2,6265,0.8780467531698523
other,2 BHK,1050.0,2.0,1.6532125137753437,2,4285,-1.5113957427269002
Thanisandra,3 BHK,1241.0,2.0,1.8325089127062364,3,5479,-0.07048951035279802
Kasavanhalli,3 BHK,1747.0,3.0,2.041392685158225,3,6296,0.9154572164894479
Hennur Road,2 BHK,980.0,2.0,1.7075701760979363,2,5204,-0.4023565236717914
Dasanapura,2 BHK,966.0,2.0,1.7634279935629373,2,6004,0.5630747878016439
Sarjapur  Road,2 BHK,1112.0,2.0,1.792391689498254,2,5575,0.04536224702401422
other,3 BHK,1760.0,3.0,1.954242509439325,3,5113,-0.5121743353518947
Hennur,3 BHK,1830.0,2.0,2.0530784434834195,3,6174,0.768228941489749
Yelahanka,2 BHK,1175.0,2.0,1.8310374856400253,2,5767,0.2770657617776387
Horamavu Banaswadi,2 BHK,1025.0,2.0,1.6532125137753437,2,4390,-1.3846828830960118
Hennur Road,2 BHK,1232.0,2.0,1.9030899869919435,2,6493,1.1531946769397814
5th Phase JP Nagar,2 BHK,1010.0,2.0,1.7558748556724915,2,5643,0.12742390849925622
Sarjapur  Road,2 BHK,1273.0,2.0,1.7781512503836436,2,4713,-0.9948899910886124
Battarahalli,2 BHK,1590.0,2.0,2.0086001717619175,2,6415,1.0590651240711213
other,2 BHK,1100.0,2.0,1.7671558660821804,2,5318,-0.2647825617868269
Electronic City Phase II,3 BHK,1252.0,2.0,1.8129133566428555,3,5191,-0.41804478248323473
Yelahanka,2 BHK,1322.0,2.0,1.8915374576725645,2,5892,0.427914404195363
7th Phase JP Nagar,1 Bedroom,1000.0,1.0,1.7781512503836436,1,6000,0.5582476312442768
Harlur,3 BHK,1755.0,3.0,2.0681858617461617,3,6666,1.3619691980459117
Nagavarapalya,2 BHK,1260.0,2.0,1.9319661147281726,2,6785,1.5055771056275853
Kanakpura Road,3 BHK,1100.0,2.0,1.724275869600789,3,4818,-0.868177131457724
Electronic City Phase II,3 BHK,1305.0,3.0,1.8129133566428555,3,4980,-0.6726772908843534
Thanisandra,3 BHK,1930.0,4.0,2.0791812460476247,3,6217,0.8201208744814461
other,2 Bedroom,800.0,1.0,1.6532125137753437,2,5625,0.10570170399110393
Kumaraswami Layout,4 BHK,2450.0,3.0,2.041392685158225,4,4489,-1.2652107583011742
Bannerghatta Road,3 BHK,1920.0,3.0,2.0863598306747484,3,6354,0.985450986571272
Thanisandra,1 BHK,760.0,1.0,1.7024305364455252,1,6631,1.319731578168949
Sahakara Nagar,2 BHK,1201.0,2.0,1.9030899869919435,2,6661,1.3559352523492028
Electronic City,3 BHK,1615.0,3.0,1.9867717342662448,3,6006,0.5654883660803275
HSR Layout,2 BHK,1289.0,2.0,1.845098040014257,2,5430,-0.12962217818054594
Budigere,3 BHK,1991.0,4.0,2.0,3,5022,-0.621992147031998
Kasavanhalli,2 BHK,1377.0,2.0,1.9030899869919435,2,5809,0.3277509056299941
Thanisandra,1 BHK,663.0,1.0,1.5161385767170743,1,4950,-0.7088809650646072
other,2 BHK,1050.0,2.0,1.8129133566428555,2,6190,0.7875375677192177
Thanisandra,3 BHK,1801.0,3.0,2.060697840353612,3,6385,1.0228614498908675
NRI Layout,2 Bedroom,2400.0,2.0,2.0969100130080562,2,5208,-0.39752936711442427
Thanisandra,3 BHK,1806.0,6.0,2.0644579892269186,3,6423,1.0687194371858557
Thanisandra,4 Bedroom,3671.0,4.0,2.342422680822206,4,5992,0.5485933181295424
Hoodi,3 BHK,2144.0,3.0,2.146128035678238,3,6529,1.1966390859560858
Balagere,2 BHK,1205.0,2.0,1.8260748027008264,2,5560,0.02726040993388731
other,3 Bedroom,1200.0,3.0,1.7522789854601186,3,4710,-0.9985103585066377
Kanakpura Road,3 BHK,1843.0,3.0,1.954242509439325,3,4883,-0.7897358374005073
Thubarahalli,3 BHK,1885.0,3.0,1.9320676922007216,3,4536,-1.20849166875211
Panathur,2 BHK,1210.0,2.0,1.8388490907372552,2,5702,0.19862446772042208
Rayasandra,3 BHK,1357.0,2.0,1.7708520116421442,3,4347,-1.436574816087709
Hennur Road,2 BHK,950.0,2.0,1.7403626894942439,2,5789,0.30361512284315817
Bellandur,2 BHK,960.0,2.0,1.6812412373755872,2,5000,-0.6485415080975174
other,3 BHK,1625.0,3.0,1.9637878273455553,3,5661,0.14914611300740852
Kaggalipura,3 Bedroom,2200.0,4.0,2.1760912590556813,3,6818,1.5454011472258644
Ambalipura,3 BHK,1607.0,2.0,2.0492180226701815,3,6969,1.7276263072664753
Kanakpura Road,2 BHK,900.0,2.0,1.6654871807828107,2,5143,-0.4759706611716409
Bellandur,3 BHK,1690.0,2.0,2.0644579892269186,3,6863,1.5997066584962452
other,5 Bedroom,2100.0,3.0,2.161368002234975,5,6904,1.6491850132092587
Haralur Road,3 BHK,1890.0,3.0,1.9242792860618816,3,4444,-1.319516269571555
BTM Layout,2 BHK,1196.0,2.0,1.7544247892772586,2,4750,-0.950238792932966
Old Madras Road,3 BHK,1630.0,3.0,2.041392685158225,3,6748,1.4609259074719387
Kanakpura Road,2 BHK,1299.0,2.0,1.9524533964230333,2,6899,1.6431510675125498
Panathur,2 BHK,1343.0,2.0,1.8808135922807914,2,5658,0.14552574558938314
Mallasandra,3 BHK,1524.0,2.0,1.8573324964312685,3,4724,-0.9816153105558526
Lingadheeranahalli,4 BHK,2236.0,4.0,2.184691430817599,4,6842,1.5743640865700674
Kothanur,3 BHK,1581.0,3.0,1.8808135922807914,3,4807,-0.8814518119904837
Balagere,2 BHK,1205.0,2.0,1.8976270912904414,2,6556,1.2292223927183143
other,2 Bedroom,1200.0,2.0,1.8325089127062364,2,5666,0.1551800587041175
other,3 BHK,1250.0,2.0,1.845098040014257,3,5600,0.07553197550755908
Sarjapur  Road,3 BHK,1157.0,2.0,1.8388490907372552,3,5963,0.5135964330886303
Kanakapura,1 BHK,825.0,1.0,1.5499224041295117,1,4300,-1.4932939056367733
Yelahanka,1 BHK,602.0,1.0,1.5185139398778875,1,5481,-0.06807593207411443
Hoodi,2 BHK,1108.0,2.0,1.8225603369426921,2,5998,0.5558340529655932
other,2 BHK,1040.0,2.0,1.8325089127062364,2,6538,1.2075001882101621
Sarjapur,2 BHK,1451.0,2.0,1.9395192526186185,2,5995,0.5522136855475678
Kanakpura Road,1 BHK,850.0,1.0,1.5719416350744624,1,4390,-1.3846828830960118
other,2 BHK,900.0,2.0,1.6020599913279623,2,4444,-1.319516269571555
Kudlu,1 BHK,720.0,1.0,1.5185139398778875,1,4583,-1.1517725792030455
Sarjapur  Road,2 BHK,1026.0,2.0,1.783903579272735,2,5925,0.4677384457936422
CV Raman Nagar,3 BHK,1400.0,2.0,1.8920946026904804,3,5571,0.04053509046664705
Banashankari Stage III,4 Bedroom,2100.0,3.0,2.167317334748176,4,7000,1.765036770586071
Raja Rajeshwari Nagar,3 BHK,1500.0,3.0,1.9444826721501687,3,5866,0.39653788657247635
Kothanur,3 BHK,1790.0,3.0,2.0211892990699383,3,5865,0.39533109743313455
Ramagondanahalli,2 BHK,1125.0,2.0,1.8750612633917,2,6666,1.3619691980459117
Hennur,3 BHK,1830.5,3.0,1.925337880192505,3,4600,-1.131257163834235
Marathahalli,2 BHK,1100.0,2.0,1.6989700043360187,2,4545,-1.1976305664980338
Banaswadi,2 BHK,1105.0,2.0,1.7558748556724915,2,5158,-0.45786882408151397
Dasanapura,1 BHK,708.0,1.0,1.6127838567197355,1,5790,0.30482191198249997
Kudlu,2 BHK,1027.0,2.0,1.6434526764861874,2,4284,-1.5126025318662422
other,3 BHK,1600.0,3.0,2.0,3,6250,0.8599449160797253
5th Phase JP Nagar,3 BHK,1450.0,2.0,1.863322860120456,3,5034,-0.6075106773598964
Kalena Agrahara,3 BHK,1837.0,2.0,1.9777236052888478,3,5171,-0.44218056527007066
Whitefield,2 BHK,1346.0,2.0,1.8808707325324234,2,5647,0.1322510650566234
Balagere,2 BHK,1012.0,2.0,1.8325089127062364,2,6719,1.4259290224310268
other,2 BHK,1125.0,2.0,1.7403626894942439,2,4888,-0.7837018917037984
Harlur,2 BHK,1197.0,2.0,1.9025467793139914,2,6675,1.3728303002999878
BTM 2nd Stage,2 BHK,1100.0,2.0,1.6720978579357175,2,4272,-1.5270840015383436
Green Glen Layout,3 BHK,1715.0,3.0,2.0791812460476247,3,6997,1.7614164031680455
Uttarahalli,2 BHK,1123.0,2.0,1.7781512503836436,2,5342,-0.23581962244262383
Whitefield,2 BHK,1276.0,2.0,1.841984804590114,2,5446,-0.11031355195107723
Yelahanka,2 BHK,1315.0,2.0,1.8864907251724818,2,5855,0.3832632060397166
Jakkur,3 BHK,1660.0,3.0,2.0170333392987803,3,6265,0.8780467531698523
Kodichikkanahalli,2 BHK,1299.0,2.0,1.7634279935629373,2,4464,-1.2953804867847192
Varthur,2 BHK,1000.0,1.0,1.8129133566428555,2,6500,1.161642200915174
Mallasandra,3 BHK,1100.0,2.0,1.8825245379548805,3,6936,1.6878022656681961
other,2 BHK,1013.0,2.0,1.7781512503836436,2,5923,0.4653248675149586
Hennur Road,2 BHK,1140.0,2.0,1.7481880270062005,2,4912,-0.7547389523595953
other,3 BHK,1600.0,3.0,1.8864907251724818,3,4812,-0.8754178662937747
other,3 BHK,1625.0,3.0,1.9777236052888478,3,5846,0.3724021037856405
other,2 BHK,1210.0,2.0,1.724275869600789,2,4380,-1.3967507744894299
Nagasandra,2 Bedroom,1500.0,2.0,1.9590413923210936,2,6066,0.6378957144408351
Bellandur,2 BHK,850.0,2.0,1.6532125137753437,2,5294,-0.29374550113102993
Kothanur,2 BHK,1130.0,2.0,1.7403626894942439,2,4867,-0.8090444636299761
HRBR Layout,2 BHK,1300.0,2.0,1.954242509439325,2,6923,1.6721140068567528
Hennur Road,3 BHK,1891.0,3.0,2.041392685158225,3,5817,0.3374052187447284
Hennur Road,3 BHK,1735.0,3.0,1.8920946026904804,3,4495,-1.2579700234651234
Kumaraswami Layout,7 BHK,2040.0,4.0,2.089905111439398,7,6029,0.5932445162851888
other,2 BHK,1160.0,2.0,1.7403626894942439,2,4741,-0.9610998951870422
other,2 BHK,930.0,1.0,1.7403626894942439,2,5913,0.45325697612154064
Devanahalli,2 BHK,1010.0,2.0,1.7634279935629373,2,5742,0.24689603329409385
Electronic City,2 BHK,1221.0,2.0,1.8325089127062364,2,5569,0.03812151218796346
Sarjapur  Road,2 BHK,1370.0,2.0,1.845098040014257,2,5109,-0.5170014919092619
Banashankari Stage V,2 BHK,920.0,2.0,1.6180480967120927,2,4510,-1.2398681863749965
Bhoganhalli,2 BHK,1277.0,2.0,1.9024924211586036,2,6256,0.867185650915776
Singasandra,3 BHK,1653.0,3.0,1.9294189257142926,3,5142,-0.4771774503109827
Sarjapur,4 Bedroom,2400.0,3.0,2.146128035678238,4,5833,0.3567138449741971
Kanakpura Road,3 BHK,1570.0,3.0,1.8325089127062364,3,4331,-1.4558834423171778
other,8 Bedroom,1150.0,8.0,1.845098040014257,8,6086,0.6620314972276711
other,2 BHK,1169.0,2.0,1.6999244027424767,2,4286,-1.5101889535875586
Badavala Nagar,2 BHK,1274.0,2.0,1.954242509439325,2,7064,1.8422712755039459
Lakshminarayana Pura,2 BHK,1195.0,2.0,1.8750612633917,2,6276,0.891321433702612
Whitefield,4 BHK,2858.0,4.0,2.1367205671564067,4,4793,-0.8983468599412688
Budigere,3 BHK,1820.0,3.0,1.9800033715837464,3,5247,-0.3504645906800943
Whitefield,3 BHK,1615.0,3.0,1.9863237770507653,3,6000,0.5582476312442768
Nagarbhavi,3 BHK,2200.0,2.0,1.99563519459755,3,4500,-1.2519360777684145
Subramanyapura,2 BHK,985.0,2.0,1.7958800173440752,2,6345,0.9745898843171957
Whitefield,2 BHK,1220.0,2.0,1.7403626894942439,2,4508,-1.2422817646536801
Hoodi,3 BHK,1400.0,3.0,1.8692317197309762,3,5285,-0.3046066033851061
Bannerghatta Road,3 BHK,1660.0,3.0,1.9030899869919435,3,4819,-0.8669703423183822
Uttarahalli,3 BHK,1330.0,2.0,1.7558748556724915,3,4285,-1.5113957427269002
Old Madras Road,2 BHK,1165.0,2.0,1.7160033436347992,2,4463,-1.2965872759240609
Budigere,2 BHK,1153.0,2.0,1.7481880270062005,2,4856,-0.8223191441627358
other,3 BHK,1427.0,2.0,1.9294189257142926,3,5956,0.5051489091132378
Banashankari Stage III,3 BHK,1420.0,2.0,1.9777236052888478,3,6690,1.3909321373901147
Bellandur,2 BHK,1454.0,2.0,1.954242509439325,2,6189,0.7863307785798759
Whitefield,2 BHK,1116.0,2.0,1.6880636969463443,2,4369,-1.4100254550221896
Sarjapur  Road,2 BHK,1346.0,2.0,1.8694077493822019,2,5500,-0.04514693842662034
other,2 BHK,1062.0,2.0,1.6989700043360187,2,4708,-1.0009239367853213
JP Nagar,2 BHK,1405.0,2.0,1.99563519459755,2,7046,1.8205490709957934
Doddathoguru,2 BHK,1100.0,2.0,1.6989700043360187,2,4545,-1.1976305664980338
Chikka Tirupathi,3 Bedroom,2153.0,4.0,2.0791812460476247,3,5573,0.04294866874533063
Pai Layout,2 BHK,1068.0,2.0,1.6812412373755872,2,4494,-1.2591768126044653
Brookefield,2 BHK,1382.0,2.0,1.9268567089496924,2,6114,0.6958215931292413
Harlur,2 BHK,936.0,2.0,1.6532125137753437,2,4807,-0.8814518119904837
KR Puram,3 BHK,1400.0,2.0,1.7781512503836436,3,4285,-1.5113957427269002
Sarjapur  Road,1 BHK,475.0,1.0,1.414973347970818,1,5473,-0.07773024518884879
other,3 BHK,1450.0,3.0,1.8129133566428555,3,4482,-1.2736582822765667
Kudlu,2 BHK,1162.0,2.0,1.7160033436347992,2,4475,-1.2821058062519595
Green Glen Layout,3 BHK,1623.29,2.0,2.0211892990699383,3,6468,1.1230249484562365
Brookefield,2 BHK,1260.0,2.0,1.845098040014257,2,5555,0.02122646423717834
Murugeshpalya,3 BHK,1500.0,2.0,1.845098040014257,3,4666,-1.0516090806376768
Budigere,1 BHK,705.0,1.0,1.5383851970199125,1,4900,-0.7692204220316968
Ramagondanahalli,3 BHK,2257.0,3.0,2.1903316981702914,3,6867,1.6045338150536124
Budigere,2 BHK,1153.0,2.0,1.7520484478194385,2,4900,-0.7692204220316968
Sarjapur  Road,2 BHK,1197.0,2.0,1.7548068553544234,2,4750,-0.950238792932966
other,1 BHK,595.0,1.0,1.6020599913279623,1,6722,1.429549389849052
Hoodi,3 BHK,1837.0,3.0,2.041392685158225,3,5988,0.5437661615721753
other,4 Bedroom,3750.0,4.0,2.278753600952829,4,5066,-0.5688934249009591
Bellandur,3 BHK,1830.0,3.0,1.9631264410819047,3,5019,-0.6256125144500233
Green Glen Layout,3 BHK,1715.0,3.0,2.060697840353612,3,6705,1.4090339744802416
Vidyaranyapura,4 BHK,2400.0,5.0,2.130333768495006,4,5625,0.10570170399110393
Sarjapur  Road,4 BHK,3040.0,4.0,2.130333768495006,4,4440,-1.3243434261289222
Raja Rajeshwari Nagar,2 BHK,1168.0,2.0,1.8195439355418688,2,5650,0.13587143247464878
other,3 BHK,1500.0,3.0,1.8750612633917,3,5000,-0.6485415080975174
Kaggalipura,2 BHK,950.0,2.0,1.7781512503836436,2,6315,0.9383862101369419
other,3 BHK,1250.0,3.0,1.7323937598229686,3,4320,-1.4691581228499375
other,3 BHK,1425.0,2.0,1.8129133566428555,3,4561,-1.1783219402685652
Kathriguppe,3 BHK,1390.0,2.0,1.8419223116794508,3,4999,-0.6497482972368592
Kalena Agrahara,3 BHK,1510.0,3.0,1.8920946026904804,3,5165,-0.4494213001061214
Thanisandra,2 BHK,1305.0,2.0,1.954242509439325,2,6896,1.6395307000945243
Hulimavu,2 BHK,1231.0,2.0,1.9268567089496924,2,6864,1.6009134476355869
Yeshwanthpur,3 BHK,2500.0,3.0,2.1398790864012365,3,5520,-0.021011155639784458
Whitefield,2 BHK,1140.0,2.0,1.7403626894942439,2,4824,-0.8609363966216732
Kanakpura Road,1 BHK,525.0,1.0,1.4771212547196624,1,5714,0.21310593739252362
Whitefield,2 BHK,1295.0,2.0,1.8095597146352678,2,4980,-0.6726772908843534
Hormavu,2 BHK,1020.0,2.0,1.660391098402467,2,4485,-1.2700379148585415
Kothannur,2 BHK,820.0,2.0,1.568201724066995,2,4512,-1.237454608096313
Kalena Agrahara,2 BHK,1354.0,2.0,1.845098040014257,2,5169,-0.4445941435487542
Garudachar Palya,2 BHK,1154.0,2.0,1.714329759745233,2,4488,-1.2664175474405162
7th Phase JP Nagar,3 BHK,1680.0,2.0,1.9637878273455553,3,5476,-0.0741098777708234
Electronics City Phase 1,2 BHK,1205.0,2.0,1.7781512503836436,2,4979,-0.6738840800236952
Raja Rajeshwari Nagar,3 BHK,1400.0,2.0,1.9344984512435677,3,6142,0.7296116890308115
Electronic City,3 Bedroom,1500.0,3.0,1.863322860120456,3,4866,-0.8102512527693179
Bannerghatta Road,3 BHK,1520.0,2.0,1.9030899869919435,3,5263,-0.33115596445062556
other,2 BHK,1300.0,3.0,1.8129133566428555,2,5000,-0.6485415080975174
Kadugodi,3 BHK,1762.0,3.0,2.037426497940624,3,6186,0.7827104111618505
Budigere,2 BHK,1153.0,2.0,1.7634279935629373,2,5030,-0.6123378339172636
Billekahalli,2 BHK,950.0,2.0,1.7481880270062005,2,5894,0.4303279824740466
other,3 BHK,1515.0,3.0,1.9057958803678685,3,5313,-0.27081650748353586
other,2 BHK,1250.0,2.0,1.8129133566428555,2,5200,-0.40718368022915863
BTM Layout,3 BHK,1470.0,2.0,1.99563519459755,3,6734,1.4440308595211537
other,3 BHK,1550.0,2.0,1.845098040014257,3,4516,-1.232627451538946
Bannerghatta Road,3 BHK,1270.0,2.0,1.863322860120456,3,5748,0.25413676813014463
Bhoganhalli,4 BHK,2119.0,4.0,2.0453229787866576,4,5238,-0.36132569293417044
other,3 BHK,2505.0,3.0,2.2174839442139063,3,6586,1.2654260668985682
Whitefield,2 BHK,1200.0,2.0,1.845098040014257,2,5833,0.3567138449741971
other,3 BHK,1705.0,2.0,1.939319531078238,3,5100,-0.527862594163338
Electronic City,2 BHK,995.0,2.0,1.6812412373755872,2,4824,-0.8609363966216732
Horamavu Banaswadi,2 BHK,1081.0,2.0,1.7160033436347992,2,4810,-0.8778314445724583
Sonnenahalli,1 BHK,605.0,1.0,1.4805817868291689,1,4998,-0.650955086376201
Yelahanka,1 BHK,567.0,1.0,1.3979400086720377,1,4409,-1.3617538894485177
Banashankari Stage VI,3 BHK,1410.5,2.0,1.8474801149470177,3,4990,-0.6606093994909353
Green Glen Layout,3 BHK,1715.0,3.0,2.0211892990699383,3,6122,0.7054759062439756
Bannerghatta Road,3 BHK,1846.0,3.0,2.0791812460476247,3,6500,1.161642200915174
Whitefield,2 BHK,1015.0,2.0,1.7481880270062005,2,5517,-0.02463152305780984
Thanisandra,3 BHK,1965.0,4.0,2.0969100130080562,3,6361,0.9938985105466644
NGR Layout,2 BHK,1021.0,2.0,1.6618126855372612,2,4495,-1.2579700234651234
Haralur Road,2 BHK,1230.0,2.0,1.8302678009336417,2,5500,-0.04514693842662034
Uttarahalli,2 BHK,1260.0,2.0,1.7403626894942439,2,4365,-1.4148526115795568
Lingadheeranahalli,3 BHK,1894.0,4.0,2.0569048513364727,3,6019,0.5811766248917708
Jakkur,3 BHK,1950.0,3.0,2.1172712956557644,3,6717,1.4235154441523432
Sector 2 HSR Layout,2 BHK,1231.0,2.0,1.8195439355418688,2,5361,-0.21289062879512974
Mahadevpura,2 BHK,1236.0,2.0,1.7634279935629373,2,4692,-1.0202325630147902
R.T. Nagar,4 BHK,1800.0,3.0,2.0791812460476247,4,6666,1.3619691980459117
Begur,3 BHK,1443.0,2.0,1.845098040014257,3,4851,-0.8283530898594448
Chikkalasandra,2 BHK,1325.0,2.0,1.7708520116421442,2,4452,-1.3098619564568206
Kudlu Gate,2 BHK,1183.0,2.0,1.9005855866499615,2,6723,1.430756178988394
other,3 BHK,1750.0,3.0,2.0,3,5714,0.21310593739252362
Electronic City,2 BHK,1342.0,2.0,1.954242509439325,2,6706,1.4102407636195835
other,2 BHK,1113.0,2.0,1.7160033436347992,2,4672,-1.044368345801626
other,3 BHK,1738.0,3.0,2.041392685158225,3,6329,0.955281258087727
Hebbal,4 BHK,2790.0,4.0,2.296665190261531,4,7096,1.8808885279628833
Hebbal,2 BHK,1162.0,2.0,1.7708520116421442,2,5077,-0.5556187443681992
Chikkalasandra,2 BHK,1290.0,2.0,1.8573324964312685,2,5581,0.05260298186006499
Sanjay nagar,2 BHK,1150.0,2.0,1.845098040014257,2,6086,0.6620314972276711
Yeshwanthpur,2 BHK,1160.0,2.0,1.8067225030761813,2,5524,-0.016183999082417282
Lingadheeranahalli,4 BHK,2240.0,4.0,2.2041199826559246,4,7142,1.9364008283726057
Ambedkar Nagar,3 BHK,1852.0,3.0,2.0969100130080562,3,6749,1.4621326966112806
Vittasandra,2 BHK,1404.0,2.0,1.8293037728310249,2,4807,-0.8814518119904837
Dodda Nekkundi,2 BHK,1370.0,2.0,1.7781512503836436,2,4379,-1.3979575636287715
Gollarapalya Hosahalli,2 BHK,1129.0,2.0,1.6989700043360187,2,4428,-1.3388248958010238
other,3 BHK,1720.0,3.0,1.9777236052888478,3,5523,-0.017390788221759074
Jalahalli East,4 Bedroom,1200.0,4.0,1.9030899869919435,4,6666,1.3619691980459117
other,5 Bedroom,1200.0,5.0,1.9294189257142926,5,7083,1.86520026915144
Hosa Road,3 BHK,1893.0,3.0,2.113943352306837,3,6867,1.6045338150536124
other,2 BHK,850.0,2.0,1.6532125137753437,2,5294,-0.29374550113102993
Kanakpura Road,3 BHK,1938.0,3.0,2.0211892990699383,3,5417,-0.14531043699198926
other,2 BHK,1020.0,2.0,1.7160033436347992,2,5098,-0.5302761724420216
Konanakunte,3 BHK,1423.0,2.0,1.9294189257142926,3,5973,0.5256643244820484
Jakkur,2 BHK,1432.0,2.0,1.9294189257142926,2,5935,0.4798063371870601
CV Raman Nagar,3 BHK,1480.0,3.0,1.8129133566428555,3,4391,-1.3834760939566701
Kanakpura Road,3 BHK,1843.0,3.0,1.983175072037813,3,5219,-0.3842546865816645
Hennur,2 BHK,1255.0,2.0,1.7442929831226763,2,4422,-1.3460656306370744
Old Madras Road,2 BHK,2640.0,2.0,2.230448921378274,2,6439,1.0880280634153243
Bommanahalli,2 BHK,1160.0,2.0,1.724275869600789,2,4568,-1.1698744162931725
Lakshminarayana Pura,2 BHK,1200.0,2.0,1.9030899869919435,2,6666,1.3619691980459117
Ramagondanahalli,3 BHK,1500.0,3.0,2.0,3,6666,1.3619691980459117
Choodasandra,2 BHK,1065.0,2.0,1.662757831681574,2,4319,-1.4703649119892792
Rachenahalli,3 BHK,1550.0,3.0,1.8356905714924256,3,4419,-1.3496859980551
Whitefield,2 BHK,1216.0,2.0,1.8750612633917,2,6167,0.7597814175143563
7th Phase JP Nagar,3 BHK,1430.0,2.0,2.0086001717619175,3,7132,1.9243329369791877
Hennur Road,3 BHK,1470.0,2.0,1.8750612633917,3,5102,-0.5254490158846544
Doddathoguru,3 BHK,1382.0,3.0,1.8129133566428555,3,4703,-1.0069578824820302
BTM 2nd Stage,2 BHK,930.0,2.0,1.662757831681574,2,4946,-0.7137081216219743
Sarjapur  Road,3 BHK,1660.0,2.0,2.0644579892269186,3,6987,1.7493485117746277
other,2 BHK,1290.0,2.0,1.857030798272624,2,5577,0.04777582530269781
Whitefield,3 BHK,1010.0,2.0,1.6532125137753437,3,4455,-1.3062415890387953
Dodda Nekkundi,2 BHK,1200.0,2.0,1.8512583487190752,2,5916,0.45687734353956605
Budigere,3 BHK,1636.0,3.0,1.9444826721501687,3,5378,-0.19237521342631925
Budigere,2 BHK,1153.0,2.0,1.7524326092614742,2,4904,-0.7643932654743297
HSR Layout,3 BHK,1844.0,3.0,1.9493900066449128,3,4826,-0.8585228183429896
Sarjapur  Road,2 BHK,1194.0,2.0,1.7558748556724915,2,4773,-0.9224826427281048
other,4 BHK,3150.0,4.0,2.1760912590556813,4,4761,-0.9369641124002063
Kanakpura Road,1 BHK,525.0,1.0,1.414973347970818,1,4952,-0.7064673867859236
Magadi Road,2 BHK,884.0,2.0,1.6812412373755872,2,5429,-0.13082896731988772
Kathriguppe,2 BHK,1250.0,2.0,1.8372727025023003,2,5500,-0.04514693842662034
Bellandur,2 BHK,1195.0,2.0,1.7160033436347992,2,4351,-1.4317476595303418
Sarjapur  Road,2 BHK,984.0,2.0,1.660391098402467,2,4649,-1.0721244960064873
Hennur Road,2 BHK,1165.0,2.0,1.7160033436347992,2,4463,-1.2965872759240609
Ramamurthy Nagar,2 Bedroom,1200.0,2.0,1.8325089127062364,2,5666,0.1551800587041175
Kanakapura,3 BHK,1938.0,3.0,2.0530784434834195,3,5830,0.35309347755617176
Chikkalasandra,3 BHK,1275.0,2.0,1.7439798652418428,3,4349,-1.4341612378090254
Ramamurthy Nagar,1 Bedroom,540.0,1.0,1.5440680443502757,1,6481,1.1387132072676798
Rachenahalli,3 BHK,1550.0,2.0,1.866287339084195,3,4741,-0.9610998951870422
other,2 BHK,1220.0,2.0,1.7781512503836436,2,4918,-0.7474982175235446
Doddathoguru,2 BHK,964.0,2.0,1.792391689498254,2,6431,1.0783737503005901
other,4 BHK,5000.0,5.0,2.3979400086720375,4,5000,-0.6485415080975174
Bannerghatta Road,4 Bedroom,3000.0,4.0,2.146128035678238,4,4666,-1.0516090806376768
Whitefield,3 BHK,2321.0,4.0,2.1958996524092336,3,6764,1.4802345337014076
other,1 BHK,540.0,1.0,1.380211241711606,1,4444,-1.319516269571555
Hebbal,2 BHK,1150.0,2.0,1.7558748556724915,2,4956,-0.7016402302285564
Sonnenahalli,3 BHK,1484.0,3.0,1.8750612633917,3,5053,-0.5845816837124024
other,3 BHK,1650.0,3.0,1.8920946026904804,3,4727,-0.9779949431378273
other,3 BHK,2072.0,3.0,2.03342375548695,3,5212,-0.39270221055705706
Vidyaranyapura,2 BHK,1200.0,2.0,1.7817553746524688,2,5041,-0.5990631533845039
